Pierre-Auguste Renoir;Beaulieu, femmes et garçonnet;11.08.2006;4,608,000
Cy Twombly;Untitled (Panorama);11.15.2006;4,608,000
Fernand Léger;Nature morte (Les camées)REPEAT SALE;05.08.2013;4,603,750
Alexander Calder;Black: Two Dots and Eleven;05.15.2013;4,603,750
Sam Francis;Untitled;05.15.2013;4,603,750
Julie Mehretu;Retopistics: A Renegade Excavation;05.15.2013;4,603,750
Willem de Kooning;Untitled;05.15.2013;4,603,750
Zhang Daqian;Hermit in landscape;06.03.2012;4,603,032
Cheng Conglin;Pier Steps;06.01.2014;4,601,619
Jean-Michel Basquiat;Untitled (Two heads on gold);11.12.2003;4,600,000
Tamara de Lempicka;Portrait de Mrs. Bush;05.04.2004;4,599,500
Marc Chagall;Au cirque;11.14.1989;4,598,000
Henri Matisse;Figure decorative;05.17.1990;4,598,000
Pablo Picasso;Le repos du sculpteur;06.03.2010;4,596,765
Edgar Degas;Les trois danseuses jaunes;02.08.2005;4,590,529
Keith Haring;Untitled (Dancing dogs);05.14.2014;4,589,000
Zao Wou-Ki;Nous Deux (We two);05.24.2009;4,585,704
Alexej Jawlensky--Alexej von Jawlensky;Lola;06.19.2006;4,576,167
Girolamo da Carpi;Portrait of Bindo Altoviti;12.03.2008;4,568,755
Paul Cézanne;Les cinq baigneurs;11.30.1992;4,566,038
Pablo Picasso;Dora Maar aux ongles verts;10.27.1998;4,564,757
Henri de Toulouse-Lautrec;Bal masqué;11.03.2008;4,562,500
Willem de Kooning;Untitled VI;11.11.2008;4,562,500
Louis Léopold Boilly;The entrance to the Turkish garden café;01.27.2010;4,562,500
Chaïm Soutine;Le grand chapeau;05.04.2010;4,562,500
;Untitled;05.11.2010;4,562,500
Felix Gonzalez-Torres;Untitled (Portrait of Marcel Brient);11.08.2010;4,562,500
Jean-Michel Basquiat;Self-Portrait;11.08.2010;4,562,500
Pieter Brueghel II--PIETER BRUEGHEL THE YOUNGER;Return from the Kermesse;01.27.2011;4,562,500
Willem de Kooning;Event in a barn;05.09.2011;4,562,500
Richard Prince;Wayward nurse (Crashed);05.12.2011;4,562,500
Paul McCarthy;Tomato head (Green);11.08.2011;4,562,500
Alexander Calder;Seven horizontal discs;11.08.2011;4,562,500
Roy Lichtenstein;Interior with painting and still life;11.08.2011;4,562,500
Alexander Calder;Discos redondos;11.09.2011;4,562,500
Sandro Botticelli--Alessandro di Mariano Filipepi;Madonna and Child with the young Baptist, Saint Francis receiving the stigmata in the distance (collab. w/studio);01.26.2012;4,562,500
David Smith;Circles and Angles;05.08.2012;4,562,500
;Spider III;05.08.2012;4,562,500
Wifredo Lam;ídolo (Oya/Divinité de l′air et de la mort);05.23.2012;4,562,500
Romanino (Girolamo Romani);Christ Carrying the Cross;06.06.2012;4,562,500
Tamara de Lempicka;Portrait du marquis d′Afflito;11.07.2012;4,562,500
Hans Hofmann;Nirvana;11.13.2012;4,562,500
;View of Heidelberg with a rainbowREPEAT SALE;01.31.2013;4,562,500
;Spider;05.27.2008;4,554,193
Albert Anker;Mädchenbildnis;06.24.2011;4,554,136
Hendrik Goltzius;The artist′s right hand;07.10.2014;4,553,745
;Kleine Strasse;06.30.2008;4,552,006
Sir Peter Paul Rubens--Peter Paul Rubens;A night scene with an old lady holding a basket and a candle, a young boy at her side about to light his candle from hers;07.07.2004;4,550,581
Henri Matisse;Nature morte, nappe rose, vase d′anemones, citrons et ananas;12.08.1997;4,547,934
Yves Klein;Ant 2;07.01.2008;4,547,672
Antony Gormley;Angel of the North (Life-size maquette);07.01.2008;4,547,672
Qi Baishi;Untitled (album w/ 8 works);12.12.2010;4,543,269
Boris Mikhailovich Kustodiev;Village Fair;06.08.2009;4,541,454
Henri Matisse;Torse nu or Femme en buste, bras levés;06.21.2004;4,539,706
Henri Matisse;Promenade des oliviers;02.04.2014;4,538,079
Pablo Picasso;Tête d′hommeREPEAT SALE;02.04.2014;4,538,079
Zao Wou-Ki;Cerf Volant et oiseaux;11.26.2011;4,538,050
Zao Wou-Ki;22.07.64.;11.26.2011;4,538,050
Fernand Léger;Le profil noir;02.23.2009;4,536,910
Frans Hals I--Frans Hals;Portrait d′homme tenant un livre;02.23.2009;4,536,910
Jacob Isaacksz van Ruysdael;A view of Bentheim Castle from the north-west;07.07.2005;4,535,721
Donald Judd;Untitled (Dss 134);11.13.2013;4,533,000
Willem de Kooning;Untitled XIII;05.14.2014;4,533,000
Philip Guston;Late SeptemberREPEAT SALE;05.14.2014;4,533,000
Pablo Picasso;FEMME ET CHIEN JOUANT, FOND BLEU;03.25.1990;4,532,780
Li Keran;Thousand Mountains;11.16.2013;4,529,936
Fernand Léger;La roue rouge, composition à la roue IREPEAT SALE;11.06.2007;4,521,000
Henri Matisse;Nu sur fond rouge;11.07.2007;4,521,000
Willem de Kooning;Man;11.12.2007;4,521,000
Wayne Thiebaud;Seven suckers;11.12.2007;4,521,000
Winslow Homer;Fishergirls coiling tackle;11.28.2007;4,521,000
Titian--Tiziano Vecellio;The Penitent Magdalene;01.24.2008;4,521,000
Joaquín Sorolla y Bastida;Las tres velas (The three sails)REPEAT SALE;05.07.2008;4,521,000
Francis Bacon;Portrait of John Edwards (study);05.13.2008;4,521,000
;Abstraktes bild 610-1;05.15.2008;4,521,000
Ai Xuan and He Duoling;The third generation;12.03.2011;4,520,795
Wu Guanzhong;Reclining pine;12.03.2011;4,520,795
Fernand Léger;La gare;05.08.2007;4,520,000
Roy Lichtenstein;Still life with sculptureREPEAT SALE;05.16.2007;4,520,000
Eva Hesse;Iterate;05.16.2007;4,520,000
Agnes Martin;Mountain II;05.16.2007;4,520,000
Norman Rockwell;Home on leave (Sailor in hammock);05.23.2007;4,520,000
Franz Kline;Ninth Street;11.12.2002;4,519,500
Sir Anthony van Dyck;Portrait Of Hendrick Liberti (c. 1600-1669), Half-Length, In Black, With Three Gold Chains, Holding A Sheet Of Music, By A Column;12.02.2014;4,518,607
Alfred Sisley;Bords du loing près de moret;06.19.2013;4,516,013
Pablo Picasso;Buste de femme à la frange;05.09.2000;4,516,000
Andy Warhol;Dollar Sign;02.08.2006;4,515,282
Dante Gabriel Rossetti;Venus Verticordia;12.10.2014;4,513,419
Claude Monet;Vue de Rouen;11.08.1995;4,512,500
Frans Jansz Post;View of the town and homestead of Frederik in Paraiba, Brazil;01.30.1997;4,512,500
Canaletto--Bernardo Bellotto;The Molo looking west with the column of Saint Theodore (+ The Riva degli Schiavoni looking east, Venice; pair);01.30.1997;4,512,500
Childe Hassam;Central Park;12.02.1998;4,512,500
Joan Miró;L′espoir;05.13.1999;4,512,500
Erich Heckel;Badende am Waldteich;02.04.2015;4,512,113
Alberto Giacometti;Tête de Diego sur socle;02.04.2015;4,512,113
Claude Monet;Un verger au printemps;05.09.1989;4,510,000
Francesco Guardi;View of Punta Della Dogana and Santa Maria della Salute; view of the Island of San Giorgio Maggiore;10.27.1989;4,510,000
Pablo Picasso;Guitare sur une table and le portail, fontainbleau: a double-sided painting;05.16.1990;4,510,000
Henri Matisse;La robe persane;05.07.1991;4,510,000
Francisco de Goya;Bajan riñendo, they go down quarrelling or vision de bajar riñendo, vision, going down quarrelling;07.08.2008;4,506,153
Henri Matisse;Nature morte, fleurs et tasse;06.21.2005;4,506,016
Karl Schmidt-Rottluff;In der Dämmerung;06.21.2005;4,506,016
Francis Bacon;Two figures at a window;02.09.2006;4,505,721
Giorgio de Chirico;Ettore e AndromacaREPEAT SALE;02.08.2012;4,498,267
Wassily Kandinsky;Milieu accompagne (centre with accompaniment);06.22.1993;4,497,697
Auguste Rodin;Eve après le péché;06.18.2013;4,497,151
Claude Monet;Sainte-AdresseREPEAT SALE;06.18.2013;4,497,151
Natalia Sergeevna Goncharova;Nature morte aux fruitsREPEAT SALE;06.09.2008;4,496,800
Edvard Munch;Sommernatt, åsgårdstrand (Summer night, åsgårdstrand);05.03.2005;4,496,000
Edgar Degas;La loge;05.04.2005;4,496,000
Stuart Davis;Rue de l′échaudé;11.30.2005;4,496,000
Paul Gauguin;Vase de fleurs et gourde;05.02.2006;4,496,000
Claude Monet;Fleurs à VétheuilREPEAT SALE;06.25.1991;4,494,043
Liao Chi Chun;Garden;05.24.2008;4,493,090
Sanyu;Potted flowers in a blue and white Jardiniere;11.29.2009;4,492,961
Zhang Daqian;Spring Dawns Upon the Colorful Hills;10.07.2013;4,492,875
Pablo Picasso;Femme assise au chapeau de paille;02.03.2004;4,492,633
Pablo Picasso;Mousquetaire et nu couché;02.03.2004;4,492,633
;Fort Vimieux;07.01.2004;4,492,633
Jean-Michel Basquiat;Untitled;06.23.2004;4,491,815
Pierre-Auguste Renoir;Portrait de Lise - Lise tenant un bouquet de fleurs des champs;06.24.2008;4,490,413
Zao Wou-Ki;14.12.62.;10.05.2014;4,489,632
Sir Joshua Reynolds;Portrait of Mary Wordsworth, Lady Kent;06.12.2003;4,488,585
Claude Monet;Bateaux sur le galet;05.05.2004;4,488,000
Henri Matisse;Nu au fauteuil;11.04.2004;4,488,000
Jasper Johns;Flag;11.09.2004;4,488,000
Lyonel Feininger;Zeitungsleser (Newspaper readers II);02.02.2004;4,484,653
Li Keran;All the mountains blanketed in red;05.28.2007;4,480,818
Pablo Picasso;Tête d′homme;06.19.2007;4,478,416
Chen Chengbo;Danshui;10.09.2006;4,478,149
Jasper Johns;Small false start;11.07.1989;4,477,000
Joan Miró;Personnages Oiseaux;05.17.1990;4,477,000
Jean-Michel Basquiat;Mecca;11.13.2013;4,477,000
Ellsworth Kelly;Red Curve V;05.13.2014;4,477,000
;BantamREPEAT SALE;11.11.2014;4,477,000
Francis Bacon;Portrait - Man screaming (study);06.28.2000;4,475,843
Camille Pissarro;Les peupliers, Matin, éragny;06.19.2006;4,472,499
Alberto Giacometti;La clairièreREPEAT SALE;02.06.2013;4,469,286
Pablo Picasso;Minotaure aveugle conduit par une petite fille;02.06.2013;4,469,286
Paul Cézanne;Village derrière les arbres, Ile de FranceREPEAT SALE;06.18.2007;4,467,342
Georges Braque;L′Arlequin;11.27.1989;4,465,959
John Frederick Lewis;The midday meal, Cairo;06.15.2005;4,463,706
Edgar Degas;Etude du nu pour la Petite danseuse de Quatorze ans;06.20.2012;4,459,058
Alberto Giacometti;Diego (Tête au col roulê);06.24.2009;4,458,776
Fernand Léger;Composition aux deux danseuses;06.19.2012;4,456,501
Paul Signac;Les Andelys. Château-Gaillard;12.07.2012;4,456,347
Pan Yuliang;Nude by window (recto-verso);04.06.2014;4,451,807
Henri de Toulouse-Lautrec;Portrait de Henri Nocq;11.05.2008;4,450,500
Tamara de Lempicka;Portrait de la Duchesse de la Salle;05.05.2009;4,450,500
Andy Warhol;MarilynREPEAT SALE;11.10.2010;4,450,500
Andy Warhol;GunsREPEAT SALE;11.10.2010;4,450,500
Andy Warhol;Self-portrait;11.10.2010;4,450,500
Adolph Gottlieb;Transfiguration;11.13.2012;4,450,500
;Split;11.13.2012;4,450,500
Wu Changshuo;Flower paintings (album w/17 works);07.16.2011;4,449,086
;Spider;12.03.2012;4,448,390
;Still life with jug and icon;06.12.2007;4,447,454
Claude Monet;ChrysanthèmesREPEAT SALE;02.05.2007;4,444,516
Donatello (Donato di Niccolo di Betto Bardi);The Madonna and Child;01.26.2006;4,440,000
Peter Doig;Saint Anton (Flat light);02.10.2010;4,438,601
Piero Manzoni;AchromeREPEAT SALE;02.10.2010;4,438,601
Lucian Freud;Self-portrait with a black eye;02.10.2010;4,438,601
Wu Kuan;Calligraphy (+ another, smllr; 2 works);06.04.2011;4,437,070
Fu Baoshi;Under Moonlight;11.16.2013;4,435,563
Yu Feian;Four magpies;06.03.2011;4,433,649
Wang Yuanqi;Landscape;06.03.2011;4,433,649
Glenn Brown;Oscillate Wildly (after Autumnal Cannibalism 1936 by Salvador Dalí);06.27.2013;4,433,573
Pan Tianshou;Crows on a rock;12.03.2012;4,428,968
Xu Beihong;Four magpies;05.22.2011;4,427,845
Lu Yanshao;Scenery of mountains and streams;05.22.2011;4,427,845
;Alcedi Atthis Bengalensis;12.05.2011;4,424,744
Claude Monet;La maison du Douanier, effet roseREPEAT SALE;11.05.2013;4,421,000
Marc Chagall;Le Rappel;11.05.2013;4,421,000
Jeff Koons;Buster Keaton;11.11.2013;4,421,000
Jacob Ochtervelt;A child and nurse in the foyer of an elegant townhouse, the parents beyond;01.30.2014;4,421,000
Pablo Picasso;Buste de femme;05.06.2014;4,421,000
Chu Teh-Chun (Zhu Dequn);Printemps hivernal;05.14.2014;4,421,000
Pablo Picasso;Tête d′homme à la pipe;11.04.2014;4,421,000
Pablo Picasso;Femme au col de fourrure (Marie-thérèse);11.04.2014;4,421,000
Roy Lichtenstein;Hot Dog;11.12.2014;4,421,000
Vasili Dimitrievich Polenov;He is guilty of death;11.30.2011;4,420,985
Zao Wou-Ki;15.05.60.;11.24.2012;4,420,359
Lee Man Fong;Fortune and Longevity;10.07.2012;4,419,333
Jan Lievens;vanitas: An old man, half-length, in a fur-lined coat, holding a skull;12.06.2007;4,418,820
Bada Shanren;Landscapes, flower, birds and rocks (album w/17 leaves);12.02.2008;4,417,054
Max Ernst;La chute de l′ange;06.21.2011;4,413,197
Zhang Daqian;Separation;05.29.2012;4,412,560
Pierre-Auguste Renoir;Gabrielle a la Rose;03.20.1990;4,410,740
Paul Cézanne;L′Estaque vu à travers les arbresREPEAT SALE;11.06.2002;4,409,500
Gustave Caillebotte;Le pont de l′Europe;11.06.2002;4,409,500
Andy Warhol;Silver Liz (in 2 parts);11.11.2002;4,409,500
Alexander Calder;Untitled;11.14.2007;4,409,000
Frederic Remington;The signal (If skulls could speak);11.29.2007;4,409,000
Andy Warhol;Flowers (diptych);05.13.2008;4,409,000
Pablo Picasso;Nature morte à la cafetièreREPEAT SALE;05.09.2007;4,408,000
John Baldessari;Quality material...REPEAT SALE;05.16.2007;4,408,000
Andy Warhol;Liz;11.15.2000;4,406,000
Willem de Kooning;Untitled XXVIIIREPEAT SALE;06.25.2013;4,405,571
Pablo Picasso;Femmes et enfants au bord de la mer;11.04.1993;4,402,500
Jasper Johns;Decoy;11.10.1997;4,402,500
Georges Braque;L′Olivier près de l′Estaque;05.12.1998;4,402,500
Vincent van Gogh;Les chaumières à Auvers;11.16.1998;4,402,500
Paul Signac;Concarneau, calme du matin - Op. 219 (Larghetto);11.18.1998;4,402,500
Fernand Léger;Les trois femmes au bouquet;05.13.1999;4,402,500
Pablo Picasso;Nu couché et femme se lavant les pieds;05.11.2000;4,402,500
Vincent van Gogh;Arles, vue des Champs de Ble;05.07.2001;4,402,500
Amedeo Modigliani;Portrait de Louise;05.07.2001;4,402,500
Zhang Daqian;Empty valley and cloudy peaks;05.31.2011;4,402,410
Paul Klee;Geschwister;06.24.1996;4,401,631
Pablo Picasso;Buste de femme souriante;05.10.1988;4,400,000
Pablo Picasso;Femme assise (Woman in a red hat);11.10.1988;4,400,000
Francesco Guardi;View of the island of San Cristoforo with the islands of San Michele and murano in the distance;10.27.1989;4,400,000
Giacomo Balla;La scala Degli Addii (Salutando);05.16.1990;4,400,000
Edouard Manet--Édouard Manet;Bouquet de pivoines;11.13.1990;4,400,000
Claude Monet;Nympheas, reflets de saule;11.14.1990;4,400,000
Ai Weiwei;Circle of Animals/Zodiac Heads;02.12.2015;4,398,695
Henri Rousseau;Portrait de Joseph Brummer;11.29.1993;4,397,662
Lucio Fontana;Concetto spazialeREPEAT SALE;02.16.2011;4,396,822
Francis Bacon;Portrait (study)REPEAT SALE;11.09.2011;4,394,500
Camille Pissarro;Hameau aux environs de Pontoise;11.07.2012;4,394,500
Julio González;Masque my;02.10.2011;4,390,272
Hans Leonhard Schäuffelein;The Dormition of the Virgin (+ Christ carrying the cross, verso);07.06.2011;4,386,997
Cy Twombly;Untitled (Rome)REPEAT SALE;02.13.2014;4,386,791
Francis Bacon;Study for a PortraitREPEAT SALE;02.13.2014;4,386,791
Andrew Wyeth;South Cushing;05.24.2006;4,384,000
Andy Warhol;Four White on White Mona Lisas (Reversal Series);05.15.2013;4,379,750
Edgar Degas;La promenade des chevaux;05.05.2004;4,376,000
Frank Stella;Bethlehem′s hospital;05.14.2003;4,375,500
Vincent van Gogh;Nature morte, branche d′amandier;11.04.2003;4,375,500
Claude Monet;Le Chantier de petits navires, près de Honfleur;06.20.2012;4,371,172
Maurice de Vlaminck;Le verger;06.19.2006;4,368,832
Xu Beihong;Five horses;12.02.2010;4,368,764
Liu Ye;Baishi knew Mondrian;12.01.2010;4,367,257
Berthe Morisot;Femme à l′éventail;05.07.2013;4,365,000
Cy Twombly;UntitledREPEAT SALE;05.14.2014;4,365,000
Pierre-Auguste Renoir;Canotiers à Argenteuil;02.03.2003;4,360,933
Aert van der Neer;A winter landscape with skaters and Kolf players on a frozen river by a village;12.04.2013;4,356,484
Jean Dubuffet;Georges limbour roi mexicain;05.17.1990;4,356,000
Joan Miró;L′Oiseau-nocturne (Nocturnal Bird);02.04.2014;4,354,623
Chen Chengbo;Spring in the west lake;05.24.2008;4,349,506
Zhou Chunya;New Generation Tibetan;11.23.2013;4,349,228
Lee Man Fong;Bali life;10.05.2014;4,345,304
André Derain;Bateaux au Port de Collioure;02.04.2015;4,343,351
Zhang Daqian;Shimmering lake and mountain colours;05.27.2013;4,343,136
Tracey Emin;My Bed;07.01.2014;4,342,547
August Macke;Zwei Frauen vor dem Hutladen;10.08.2002;4,341,527
;Abstraktes Bild;06.30.2014;4,341,273
Mark Rothko;No. 10REPEAT SALE;06.30.2014;4,341,273
Gong Xian;Twenty-Four;11.16.2013;4,341,189
Pablo Picasso;Nu assis dans un fauteuil;07.02.2008;4,340,536
Jeff Koons;Buster KeatonREPEAT SALE;11.12.2008;4,338,500
Tamara de Lempicka;Portrait du Marquis Sommi;11.03.2009;4,338,500
Jasper Johns;Dancers on a plane;11.10.2009;4,338,500
Roy Lichtenstein;Figures in landscape;05.11.2010;4,338,500
Piero Manzoni;Achrome;05.11.2010;4,338,500
Ed Ruscha;Sex at noon taxes;11.08.2010;4,338,500
;Abstraktes Bild;11.09.2010;4,338,500
Richard Diebenkorn;Berkeley #39REPEAT SALE;11.10.2010;4,338,500
Pablo Picasso;Femme assise au chapeauREPEAT SALE;05.04.2011;4,338,500
Andreas Gursky;Rhein II;11.08.2011;4,338,500
Andy Warhol;5 deathsREPEAT SALE;11.08.2011;4,338,500
Jean-Michel Basquiat;Catharsis (triptych)REPEAT SALE;11.08.2011;4,338,500
Joan Miró;L′arête rouge transperce les plumes bleues de l′oiseau au pâle bec;05.01.2012;4,338,500
;Farbschlieren;05.08.2012;4,338,500
Pablo Picasso;Mousquetaire au chapeau. Buste;11.08.2012;4,338,500
Pablo Picasso;Femme assise (Dora Maar);11.08.2012;4,338,500
Yves Klein;ANT SU 27;11.13.2012;4,338,500
Wang Jian;Landscapes after classical masters (album of 10);05.18.2014;4,335,445
Zeng Fanzhi;Chairman Mao II;06.29.2008;4,328,522
Kees van Dongen;Le Moulin de la Galette;05.21.2008;4,328,452
Pablo Picasso;Nu assis sur bleu;11.07.2006;4,328,000
Zao Wou-Ki;La Mer perdue;12.02.2012;4,327,598
Chaïm Soutine;Poissons et tomates;02.08.2012;4,320,949
Roy Lichtenstein;Cup of Coffee;06.25.2013;4,319,364
Alexander Calder;A Cinq morceaux de bois;06.25.2009;4,314,537
Claude Monet;Le pont japonais;06.28.2000;4,310,280
Piero Manzoni;Achrome;02.14.2012;4,309,213
Francis Picabia;L′Oeil;11.06.2013;4,309,000
Roy Lichtenstein;Stretcher frame with vertical barsREPEAT SALE;11.13.2013;4,309,000
Alexander Calder;Caged stone and fourteen dots;05.14.2014;4,309,000
John Singer Sargent;Girl Fishing;06.18.2014;4,309,000
Pablo Picasso;Figure;11.05.2014;4,309,000
Jean Dubuffet;Légion étrangère;11.11.2014;4,309,000
Alexander Calder;Black I I;11.12.2014;4,309,000
Remedios Varo;Hacia la Torre;11.24.2014;4,309,000
Giovanni Battista Tiepolo;Portrait of a lady as Flora;12.02.2008;4,308,756
Joachim Beuckelaer;The four Elements: A greengrocer′s stall with the Flight in Egypt beyond (+ 3 similar; set of 4);12.13.2000;4,306,038
Zhang Weibang;Characters of Chinese mythology;10.05.2013;4,300,728
Bartolomé Esteban Murillo;Christ the Man of Sorrows;12.08.2005;4,300,627
Edme Bouchardon;Charles Frédéric de La Tour du Pin, Marquis du Gouvernet;06.11.2012;4,299,972
Gustave Caillebotte;Le bassin d′Argenteuil;05.07.2002;4,299,500
Willem de Kooning;Marshes (study);11.12.2007;4,297,000
Jeff Koons;Fait d′Hiver;11.13.2007;4,297,000
Richard Prince;Registered Nurse;11.15.2007;4,297,000
Edgar Degas;Trois danseuses;05.06.2008;4,297,000
Andy Warhol;Four Jackies (in 4 parts);05.13.2008;4,297,000
Robert Smithson;Alogon #3 (in 20 parts);05.14.2008;4,297,000
Hans Hofmann;Gloria in excelsisREPEAT SALE;05.14.2008;4,297,000
Brice Marden;Glyphs;05.14.2008;4,297,000
;Vision of St. Sergius, when a child;04.17.2007;4,296,000
Roy Lichtenstein;Still life with green vase;05.15.2007;4,296,000
Pierre Bonnard;Nu sur fond jaune;05.10.2000;4,295,750
Fernand Léger;Nature morte au roi de cartes;02.06.2013;4,293,110
Henri Matisse;La danseREPEAT SALE;02.06.2013;4,293,110
Pierre-Auguste Renoir;Baigneuse debout;05.12.1997;4,292,500
Sir Alfred James Munnings;Lord and Lady Mildmay of Flete, with their children, Helen and Anthony, with a view towards Ermington in Devonshire;12.01.1999;4,292,500
Frederic Remington;The last lull in the fight (The last stand);12.01.1999;4,292,500
Lucian Freud;Beach scene with a boat;06.15.2011;4,290,720
Jasper Johns;Gray rectangles;11.10.1988;4,290,000
Pablo Picasso;Femme assise;05.30.2012;4,289,842
Qi Baishi;Magnificent hawk;12.02.2010;4,284,749
Lan Ying;Landscape in four seasons (in 4 parts);12.13.2010;4,284,171
Paul Delvaux;Le vicinal;06.20.2012;4,283,285
Roy Lichtenstein;Expressionist head;05.12.2010;4,282,500
Georges Braque;La table grise;11.02.2010;4,282,500
